timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603280258617,4,HTTP Request - readTasks,200,,task list stress test 1-89,text,true,,2968,183,75,75,http://localhost:8901/task/read,4,0,0
1603280258620,1,HTTP Request-DelList,204,,task list stress test 1-95,,true,,191,212,75,75,http://localhost:8901/tlist/delete/574,0,0,0
1603280258617,5,HTTP Request - readTasks,200,,task list stress test 1-92,text,true,,3020,183,75,75,http://localhost:8901/task/read,4,0,0
1603280258477,145,HTTP Request-createReminders,201,,task list stress test 1-79,text,true,,306,239,75,75,http://localhost:8901/tlist/create,145,0,0
1603280258622,1,HTTP Request-UpdateTaskClean,202,,task list stress test 1-89,text,true,,313,305,75,75,http://localhost:8901/task/update/640,1,0,0
1603280258338,285,HTTP Request - readTasks,500,,task list stress test 1-62,text,false,"Value expected to match regexp 'clean room', but it did not match: '[]'",12100,183,75,75,http://localhost:8901/task/read,285,0,0
1603280258622,2,HTTP Request-UpdateTaskClean,202,,task list stress test 1-92,text,true,,313,305,75,75,http://localhost:8901/task/update/639,1,0,0
1603280258623,1,HTTP Request-createTaskClean,201,,task list stress test 1-79,text,true,,310,302,75,75,http://localhost:8901/task/create,1,0,0
1603280258623,1,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-89,text,true,,318,311,75,75,http://localhost:8901/task/update/641,1,0,0
1603280258352,272,HTTP Request - readTasks,500,,task list stress test 1-66,text,false,"Value expected to match regexp 'clean room', but it did not match: '[]'",12100,183,75,75,http://localhost:8901/task/read,272,0,0
1603280258482,143,HTTP Request-createShopping,201,,task list stress test 1-75,text,true,,305,238,75,75,http://localhost:8901/tlist/create,143,0,1
1603280258624,1,HTTP Request-createTaskEggs,201,,task list stress test 1-79,text,true,,310,302,75,75,http://localhost:8901/task/create,1,0,0
1603280258624,2,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-92,text,true,,318,311,75,75,http://localhost:8901/task/update/642,2,0,0
1603280258624,3,HTTP Request-DelTask,204,,task list stress test 1-89,,true,,191,211,75,75,http://localhost:8901/task/delete/640,0,0,0
1603280258625,2,HTTP Request-createReminders,201,,task list stress test 1-75,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258627,1,HTTP Request-createTaskClean,201,,task list stress test 1-75,text,true,,310,302,75,75,http://localhost:8901/task/create,1,0,0
1603280258483,145,HTTP Request-createShopping,201,,task list stress test 1-27,text,true,,305,238,75,75,http://localhost:8901/tlist/create,145,0,1
1603280258627,2,HTTP Request-DelList,204,,task list stress test 1-89,,true,,191,212,75,75,http://localhost:8901/tlist/delete/656,0,0,0
